timestamp,latitude,longitude,altitude
"2025-05-18 19:21:49 +0000",37.780880772583146,-122.46670337140856,54.55742899142206
"2025-05-18 19:21:51 +0000",37.780895170121575,-122.46640741340957,54.802413711324334
"2025-05-18 19:21:53 +0000",37.78090657676893,-122.46614743442461,54.96563259419054
"2025-05-18 19:21:55 +0000",37.78090010315874,-122.46587670745438,55.33570011984557
"2025-05-18 19:21:57 +0000",37.78092105657319,-122.4656368846244,54.98232754133642
"2025-05-18 19:22:00 +0000",37.780950710965485,-122.46528201789069,55.24515675660223
"2025-05-18 19:22:03 +0000",37.78093428726087,-122.46498209455794,54.730040543712676
"2025-05-18 19:22:06 +0000",37.780976904841815,-122.46469904610211,54.65718848723918
"2025-05-18 19:22:09 +0000",37.78095125367409,-122.46447399326702,54.95428755506873
"2025-05-18 19:22:12 +0000",37.780964670425156,-122.46424477507118,55.24734708480537
"2025-05-18 19:22:15 +0000",37.78097562679857,-122.46398304097701,55.07377162203193
"2025-05-18 19:24:51 +0000",37.78117981237395,-122.46126768555422,57.730846118181944
"2025-05-18 19:24:54 +0000",37.78113954830438,-122.46099536444821,57.692647852003574
"2025-05-18 19:24:56 +0000",37.78114183495479,-122.46054256384903,59.188598128035665
"2025-05-18 19:24:58 +0000",37.781158194186716,-122.46031247722694,59.83931742981076
"2025-05-18 19:25:00 +0000",37.78111867200036,-122.46008101716268,60.41680444870144
"2025-05-18 19:25:02 +0000",37.78117367697867,-122.45984623737225,61.39589956216514
"2025-05-18 19:25:05 +0000",37.78116686758638,-122.4595612491327,62.27328253071755
"2025-05-18 19:25:09 +0000",37.78116979064522,-122.45933329798844,62.90443062968552
"2025-05-18 19:25:42 +0000",37.78116514050743,-122.45918485127558,62.75959260366168
"2025-05-18 19:25:51 +0000",37.78120601251847,-122.45921724748202,62.75959260366168
"2025-05-18 19:25:52 +0000",37.78137841851461,-122.4587058495853,64.23959260366169
"2025-05-18 19:25:53 +0000",37.78119049768324,-122.45869356539147,64.23959260366169
"2025-05-18 19:25:59 +0000",37.780796304289794,-122.45876769101358,64.23959260366169
"2025-05-18 19:26:02 +0000",37.78106371870065,-122.45841109863579,62.55725688363787
"2025-05-18 19:26:07 +0000",37.781233522513254,-122.45850772449515,64.27392467107958
"2025-05-18 19:26:21 +0000",37.781161666192375,-122.45846295054372,64.08521762210876
"2025-05-18 19:26:37 +0000",37.78109624457998,-122.45824970369476,64.48063672985882
"2025-05-18 19:27:51 +0000",37.78146566438973,-122.45405925756421,67.95959260366169
"2025-05-18 19:27:52 +0000",37.78215158939616,-122.45334693566885,67.95959260366169
"2025-05-18 19:27:58 +0000",37.78155134361244,-122.45394595295387,67.95959260366169
"2025-05-18 19:31:17 +0000",37.78265762302287,-122.44488795071614,86.90959260366168
"2025-05-18 19:31:18 +0000",37.78265762302287,-122.44488795071614,86.90959260366168
"2025-05-18 19:31:23 +0000",37.782862650180114,-122.44394583794939,81.88959260366168
"2025-05-18 19:31:30 +0000",37.782767216126764,-122.44316926376257,79.80959260366168
